Time(ms),ENV_Value,Marker
187201,2.8,
187301,3.2,
187501,2.6,
187601,2.3,
187701,103.7,
187801,82.5,
187901,98.2,
188001,138.9,
188101,118.8,
188201,95.0,
188301,12.5,
188501,2.8,
188601,3.1,
188701,2.5,
188801,2.3,
188901,2.4,
189001,2.3,
189101,2.1,
189201,3.3,
189301,109.5,
189401,110.5,
189501,88.0,
189601,110.1,
189701,134.7,
189801,134.0,
189901,17.3,
190001,3.6,
190101,2.9,
190201,2.4,
190301,2.4,
190501,2.0,
190601,1.9,
190701,2.3,
190801,2.0,
190901,72.8,
191001,108.1,
191101,116.7,
191201,104.8,
191301,92.1,
191501,23.3,
191601,3.4,
191701,3.1,
191801,2.7,
191901,2.6,
192001,2.0,
192101,2.0,
192201,2.2,
192301,2.4,
192401,1.8,
192501,89.2,
192601,80.6,
192701,106.2,
192801,141.4,
192901,119.6,
193001,82.2,
193101,28.1,
193201,3.7,
193301,7.2,
193501,3.7,
193601,1.9,
193701,2.5,
193801,3.2,
193901,2.0,
194001,2.4,
194101,93.9,
194201,104.9,
194301,92.4,
194501,124.3,
194601,103.4,
194701,36.9,
194801,5.2,
194901,4.9,
195001,4.5,
195101,5.3,
195201,4.1,
195301,3.6,
195501,3.5,
195601,6.5,
195701,71.8,
195801,127.1,
195901,131.2,
196001,107.3,
196101,78.5,
196201,97.6,
196301,50.9,
196401,4.6,
196501,3.1,
196601,2.7,
196701,3.9,
196801,2.6,
196901,3.3,
197001,2.5,
197101,2.8,
197201,2.2,
197301,69.1,
197401,93.1,
197501,127.1,
197601,126.6,
197701,86.7,
197801,83.7,
197901,74.8,
198001,5.4,
198101,2.3,
198201,2.5,
198301,1.9,
198501,2.4,
198601,4.4,
198701,4.6,
198801,18.7,
198901,79.8,
199001,125.2,
199101,86.4,
199201,76.7,
199301,107.7,
199501,96.1,
199601,20.6,
199701,13.4,
199801,4.0,
199901,2.2,
200001,2.4,
200101,2.0,
200201,3.0,
200301,2.3,
200501,39.2,
200601,118.2,
200701,99.8,
200801,84.1,
200901,74.2,
201001,111.4,
201101,118.2,
201201,8.5,
201301,3.6,
201501,3.0,
201601,2.8,
201701,3.0,
201801,4.5,
201901,4.9,
202001,3.2,
202101,5.2,
202201,76.4,
202301,113.9,
202501,94.3,
202601,84.2,
202701,117.4,
202801,11.6,
202901,4.0,
203001,7.0,
203101,4.6,
203201,2.5,
203301,2.5,
203501,2.9,
203601,4.5,
203701,5.5,
203801,106.1,
203901,85.7,
204001,89.7,
204101,123.4,
204201,113.5,
204301,98.5,
204501,4.2,
204601,7.5,
204701,2.9,
204801,2.7,
204901,2.0,
205001,2.3,
205101,2.4,
205201,2.5,
205301,2.4,
205401,121.5,
205501,112.5,
205601,88.5,
205701,95.3,
205801,131.7,
205901,128.0,
206001,18.5,
206101,3.4,
206201,4.6,
206301,2.8,
206501,6.1,
206601,3.1,
206701,3.4,
206801,6.8,
206901,2.9,
207001,89.7,
207101,110.7,
207201,114.5,
207301,100.0,
207501,103.2,
207601,20.8,
207701,4.1,
207801,5.2,
207901,7.5,
208001,6.4,
208101,2.6,
208201,2.8,
208301,3.1,
208401,2.8,
208501,2.3,
208601,98.4,
208701,88.6,
208801,114.2,
208901,134.8,
209001,113.7,
209101,81.3,
209201,26.6,
209301,3.8,
209501,3.1,
209601,4.0,
209701,4.0,
209801,2.2,
209901,2.0,
210001,2.1,
210101,1.9,
210201,113.7,
210301,121.4,
210501,112.6,
210601,113.8,
210701,100.7,
210801,36.5,
210901,4.4,
211001,3.3,
211101,2.8,
211201,2.4,
211301,2.0,
211501,2.1,
211601,2.1,
211701,2.6,
211801,87.0,
211901,137.9,
212001,119.9,
212101,81.2,
212201,70.9,
212301,114.3,
212501,5.1,
212601,5.6,
212701,2.9,
212801,3.4,
212901,11.6,
213001,5.4,
213101,2.7,
213201,2.8,
213301,2.4,
213401,74.1,
213501,90.2,
213601,109.3,
213701,125.9,
213801,116.0,
213901,90.3,
214001,78.8,
214101,6.3,
214201,3.3,
214301,2.2,
214501,2.8,
214601,2.9,
214701,3.3,
214801,2.2,
214901,2.3,
215001,99.2,
215101,119.7,
215201,88.3,
215301,110.6,
215501,121.8,
215601,96.0,
215701,7.0,
215801,4.2,
215901,3.5,
216001,3.3,
216101,2.8,
216201,2.7,
216301,2.3,
216501,3.0,
216601,24.4,
216701,127.1,
216801,112.8,
216901,92.3,
217001,99.0,
217101,126.2,
217201,128.3,
217301,9.0,
217501,4.5,
217601,3.0,
217701,4.5,
217801,2.8,
217901,3.4,
218001,2.9,
218101,3.5,
218201,3.9,
218301,91.8,
218401,117.3,
218501,121.3,
218601,100.2,
218701,80.2,
218801,129.4,
218901,12.6,
219001,5.0,
219101,4.3,
219201,3.9,
219301,5.1,
219501,5.1,
219601,3.2,
219701,3.1,
219801,3.2,
219901,107.1,
220001,87.8,
220101,114.1,
220201,125.6,
220301,106.7,
220501,14.3,
220601,2.9,
220701,5.8,
220801,3.7,
220901,6.2,
221001,3.4,
221101,7.8,
221201,5.0,
221301,3.7,
221401,3.3,
221501,128.0,
221601,112.3,
221701,92.2,
221801,95.7,
221901,136.0,
222001,128.9,
222101,19.6,
222201,4.4,
222301,4.2,
222401,4.7,
222501,2.7,
222601,3.1,
222701,2.3,
222801,7.1,
222901,4.2,
223001,3.9,
223101,97.2,
223201,123.0,
223301,119.9,
223501,82.8,
223601,134.2,
223701,25.1,
223801,5.2,
223901,3.1,
224001,3.4,
224101,9.7,
224201,3.5,
224301,4.2,
224501,5.0,
224601,3.4,
224701,96.1,
224801,85.0,
224901,114.0,
225001,126.9,
225101,111.9,
225201,101.8,
225301,30.9,
225401,5.6,
225501,3.2,
225601,3.6,
225701,3.3,
225801,2.7,
225901,3.6,
226001,3.2,
226101,3.1,
226201,4.1,
226301,117.0,
226401,105.1,
226501,81.8,
226601,107.8,
226701,143.1,
226801,110.9,
226901,37.1,
227001,4.0,
227101,3.3,
227201,2.5,
227301,3.2,
227501,2.0,
227601,3.1,
227701,3.4,
227801,2.7,
227901,75.3,
228001,126.9,
228101,123.5,
228201,104.3,
228301,80.6,
228501,46.5,
228601,4.1,
228701,2.0,
228801,4.3,
228901,5.6,
229001,2.7,
229101,2.2,
229201,3.2,
229301,2.4,
229401,2.3,
229501,68.1,
229601,112.3,
229701,136.1,
229801,116.4,
229901,89.7,
230001,76.4,
230101,66.7,
230201,5.2,
230301,3.0,
230401,3.1,
230501,3.4,
230601,4.1,
230701,2.7,
230801,3.8,
230901,5.2,
231001,2.7,
231101,83.7,
231201,119.2,
231301,92.2,
231501,111.9,
231601,99.8,
231701,85.8,
231801,6.4,
231901,2.6,
232001,3.2,
232101,3.0,
232201,2.7,
232301,3.1,
232501,3.5,
232601,3.6,
232701,54.5,
232801,146.4,
232901,111.0,
233001,80.6,
233101,86.5,
233201,117.5,
233301,111.3,
233501,2.9,
233601,4.0,
233701,3.0,
233801,3.5,
233901,3.4,
234001,3.1,
234101,3.4,
234201,3.3,
234301,2.8,
234501,115.0,
234601,110.3,
234701,90.1,
234801,76.7,
234901,112.1,
235001,11.5,
235101,3.7,
235201,4.4,
235301,3.9,
235401,4.8,
235501,4.5,
235601,2.9,
235701,3.0,
235801,2.8,
235901,3.0,
236001,105.3,
236101,75.6,
236201,105.9,
236301,122.2,
236501,83.6,
236601,12.8,
236701,3.3,
236801,3.4,
236901,3.6,
237001,3.9,
237101,3.3,
237201,3.5,
237301,3.2,
237401,3.6,
237501,2.9,
237601,127.5,
237701,100.8,
237801,84.8,
237901,90.3,
238001,119.1,
238101,104.8,
238201,16.3,
238301,3.5,
238501,2.8,
238601,5.1,
238701,3.1,
238801,5.0,
238901,3.4,
239001,3.1,
239101,3.6,
239201,73.2,
239301,114.8,
239401,109.6,
239501,89.2,
239601,77.1,
239701,120.4,
239801,23.0,
239901,3.2,
240001,3.7,
240101,2.9,
240201,3.6,
240301,3.5,
240501,2.6,
240601,2.5,
240701,2.7,
240801,85.8,
240901,75.8,
241001,111.1,
241101,116.9,
241201,106.4,
241301,92.1,
241501,3.7,
241601,2.5,
241701,2.7,
241801,4.9,
241901,4.4,
242001,2.7,
242101,3.4,
242201,3.7,
242301,2.6,
242401,103.6,
242501,95.8,
242601,79.6,
242701,92.0,
242801,133.6,
242901,119.3,
243001,41.5,
243101,4.2,
243201,2.6,
243301,3.2,
243401,2.3,
243501,3.0,
243601,2.3,
243701,2.8,
243801,3.0,
243901,2.3,
244001,74.8,
244101,118.7,
244201,111.2,
244301,99.5,
244501,122.6,
244601,46.8,
244701,4.6,
244801,2.4,
244901,3.5,
245001,3.2,
245101,2.6,
245201,5.4,
245301,2.5,
245501,5.3,
245601,59.9,
245701,104.6,
245801,135.4,
245901,137.5,
246001,100.9,
246101,70.3,
246201,57.6,
246301,5.4,
246501,5.2,
246601,4.7,
246701,3.6,
246801,3.6,
246901,2.9,
247001,2.8,
247101,4.0,
247201,79.4,
247301,111.6,
247501,108.0,
247601,103.6,
247701,90.4,
247801,79.9,
247901,5.8,
248001,3.3,
248101,6.0,
248201,4.5,
248301,3.7,
248501,3.7,
248601,3.0,
248701,3.5,
248801,49.5,
248901,150.2,
249001,125.0,
249101,82.3,
249201,75.0,
249301,110.2,
249501,8.0,
249601,5.7,
249701,6.0,
249801,5.5,
249901,4.7,
250001,3.9,
250101,3.3,
250201,2.9,
250301,4.5,
250401,3.3,
250501,127.0,
250601,133.7,
250701,103.6,
250801,81.9,
250901,72.4,
251001,101.1,
251101,10.0,
251201,6.8,
251301,5.1,
251501,4.6,
251601,4.9,
251701,5.1,
251801,3.8,
251901,6.2,
252001,5.5,
252101,111.9,
252201,87.7,
252301,98.5,
252401,110.9,
252501,92.6,
252601,78.7,
252701,13.6,
252801,6.3,
252901,5.6,
253001,5.1,
253101,4.9,
253201,7.2,
253301,5.9,
253401,5.0,
253501,3.4,
253601,5.5,
253701,137.3,
253801,97.4,
253901,81.9,
254001,96.0,
254101,120.9,
254201,102.4,
254301,17.0,
254501,6.7,
254601,5.5,
254701,3.4,
254801,6.0,
254901,6.2,
255001,3.9,
255101,4.8,
255201,7.3,
255301,90.4,
255401,121.5,
255501,103.7,
255601,86.8,
255701,85.9,
255801,117.5,
255901,23.7,
256001,5.2,
256101,5.6,
256201,4.3,
256301,3.2,
256501,3.6,
256601,2.8,
256701,2.9,
256801,4.1,
256901,86.1,
257001,94.5,
257101,109.4,
257201,109.2,
257301,95.4,
257501,33.2,
257601,7.0,
257701,4.4,
257801,5.2,
257901,6.4,
258001,3.8,
258101,3.9,
258201,4.7,
258301,3.9,
258401,2.9,
258501,110.5,
258601,101.1,
258701,82.8,
258801,103.0,
258901,124.5,
259001,115.7,
259101,42.8,
259201,5.7,
259301,4.8,
259501,4.9,
259601,6.0,
259701,3.5,
259801,4.1,
259901,4.9,
260001,3.8,
260101,88.3,
260201,133.9,
260301,104.6,
260501,114.1,
260601,134.9,
260701,54.7,
260801,4.5,
260901,6.4,
261001,5.6,
261101,3.8,
261201,5.7,
261301,5.9,
261501,3.7,
261601,3.3,
261701,63.1,
261801,94.9,
261901,113.1,
262001,118.3,
262101,105.7,
262201,88.1,
262301,65.4,
262501,5.1,
262601,2.7,
262701,4.1,
262801,2.7,
262901,2.6,
263001,3.1,
263101,3.5,
263201,4.1,
263301,75.0,
263401,97.9,
263501,86.5,
263601,137.6,
263701,138.3,
263801,98.5,
263901,75.3,
264001,5.9,
264101,3.9,
264201,5.1,
264301,4.4,
264501,3.1,
264601,2.8,
264701,2.6,
264801,2.8,
264901,46.9,
265001,148.4,
265101,123.8,
265201,93.3,
265301,80.4,
265501,96.9,
265601,7.6,
265701,4.5,
265801,3.9,
265901,3.5,
266001,3.7,
266101,4.5,
266201,3.3,
266301,4.0,
266401,4.0,
266501,2.7,
266601,131.2,
266701,143.0,
266801,103.2,
266901,80.7,
267001,79.6,
267101,101.0,
267201,10.0,
267301,4.6,
267501,4.1,
267601,4.7,
267701,3.1,
267801,4.7,
267901,3.8,
268001,3.5,
268101,3.6,
268201,119.6,
268301,104.9,
268501,107.1,
268601,90.4,
268701,75.8,
268801,11.8,
268901,3.8,
269001,4.4,
269101,4.0,
269201,3.5,
269301,3.5,
269401,4.2,
269501,2.7,
269601,4.7,
269701,2.8,
269801,146.7,
269901,106.4,
270001,74.5,
270101,88.4,
270201,116.0,
270301,97.5,
270501,6.8,
270601,5.0,
270701,4.6,
270801,6.5,
270901,3.6,
271001,4.2,
271101,3.6,
271201,6.4,
271301,3.7,
271501,119.0,
271601,97.4,
271701,84.7,
271801,85.9,
271901,105.5,
272001,20.8,
272101,5.9,
272201,6.6,
272301,5.1,
272501,3.2,
272601,5.7,
272701,3.0,
272801,3.5,
272901,4.5,
273001,86.4,
273101,80.2,
273201,108.5,
273301,109.8,
273501,74.2,
273601,27.1,
273701,4.3,
273801,5.0,
273901,4.4,
274001,2.5,
274101,3.6,
274201,3.3,
274301,3.0,
274501,4.5,
274601,100.9,
274701,88.8,
274801,69.3,
274901,92.9,
275001,104.3,
275101,88.1,
275201,33.3,
275301,5.2,
275501,3.4,
275601,3.5,
275701,2.6,
275801,2.6,
275901,2.5,
276001,2.4,
276101,6.9,
276201,72.2,
276301,114.8,
276401,95.6,
276501,78.3,
276601,79.0,
276701,115.5,
276801,49.7,
276901,6.2,
277001,6.0,
277101,4.6,
277201,4.6,
277301,2.5,
277501,2.9,
277601,3.1,
277701,3.7,
277801,59.0,
277901,88.5,
278001,110.3,
278101,102.7,
278201,91.5,
278301,114.4,
278501,5.9,
278601,5.9,
278701,4.7,
278801,4.1,
278901,3.2,
279001,4.0,
279101,2.9,
279201,4.0,
279301,2.7,
279501,92.7,
279601,71.6,
279701,111.7,
279801,130.9,
279901,110.1,
280001,82.6,
280101,6.3,
280201,4.0,
280301,4.0,
280501,3.4,
280601,2.8,
280701,2.8,
280801,3.0,
280901,2.1,
281001,49.0,
281101,128.1,
281201,109.5,
281301,95.3,
281501,114.6,
281601,92.2,
281701,7.6,
281801,2.9,
281901,3.4,
282001,3.3,
282101,2.8,
282201,3.0,
282301,2.1,
282501,3.1,
282601,2.4,
282701,118.5,
282801,144.8,
282901,123.9,
283001,84.1,
283101,73.2,
283201,101.4,
283301,8.3,
283501,4.8,
283601,3.7,
283701,2.9,
283801,3.3,
283901,5.7,
284001,3.3,
284101,3.0,
284201,2.8,
284301,110.0,
284501,106.8,
284601,93.8,
284701,80.2,
284801,66.4,
284901,10.7,
285001,3.8,
285101,5.3,
285201,3.5,
285301,3.0,
285501,3.3,
285601,2.5,
285701,2.2,
285801,2.9,
285901,139.3,
286001,108.5,
286101,72.1,
286201,88.3,
286301,103.3,
286501,14.3,
286601,3.5,
286701,4.9,
286801,4.1,
286901,3.7,
287001,3.2,
287101,2.9,
287201,3.4,
287301,6.0,
287401,5.2,
287501,110.4,
287601,117.4,
287701,88.0,
287801,75.6,
287901,81.0,
288001,103.3,
288101,17.6,
288201,3.8,
288301,3.6,
288501,4.6,
288601,3.5,
288701,2.7,
288801,2.9,
288901,2.5,
289001,3.9,
289101,80.6,
289201,76.0,
289301,97.0,
289501,77.6,
289601,73.5,
289701,25.3,
289801,5.0,
289901,5.5,
290001,5.5,
290101,3.8,
290201,3.8,
290301,3.7,
290401,3.7,
290501,3.4,
290601,3.9,
290701,100.2,
290801,91.4,
290901,73.4,
291001,102.9,
291101,109.7,
291201,95.9,
291301,36.7,
291501,5.3,
291601,3.9,
291701,3.3,
291801,3.4,
291901,3.0,
292001,2.8,
292101,3.7,
292201,2.5,
292301,86.4,
292501,92.0,
292601,80.4,
292701,119.7,
292801,133.3,
292901,46.7,
293001,4.7,
293101,4.4,
293201,3.3,
293301,3.6,
293501,2.3,
293601,2.4,
293701,2.1,
293801,2.3,
293901,56.9,
294001,109.2,
294101,147.1,
294201,129.5,
294301,104.2,
294501,60.1,
294601,5.8,
294701,3.4,
294801,4.0,
294901,3.3,
295001,3.0,
295101,3.7,
295201,2.9,
295301,2.3,
295401,3.0,
295501,82.1,
295601,112.7,
295701,136.7,
295801,133.0,
295901,109.8,
296001,93.6,
296101,78.4,
296201,6.4,
296301,3.8,
296501,3.4,
296601,4.1,
296701,2.5,
296801,3.2,
296901,3.9,
297001,3.3,
297101,74.7,
297201,138.5,
297301,94.9,
297501,107.0,
297601,114.9,
297701,96.6,
297801,8.3,
297901,5.0,
298001,4.3,
298101,4.1,
298201,6.7,
298301,5.2,
298401,6.0,
298501,4.2,
298601,3.4,
298701,3.6,
298801,104.2,
298901,118.3,
299001,99.5,
299101,85.2,
299201,108.7,
299301,148.4,
299501,3.9,
299601,4.9,
299701,6.0,
299801,3.8,
299901,3.7,
300001,3.9,
300101,2.9,
300201,2.6,
300301,2.1,
300401,92.3,
300501,90.8,
300601,111.2,
300701,110.2,
300801,103.8,
300901,116.8,
301001,13.4,
301101,3.8,
301201,4.0,
301301,3.1,
301501,3.1,
301601,3.8,
301701,3.2,
301801,2.6,
301901,2.5,
302001,118.0,
302101,89.7,
302201,84.8,
302301,128.7,
302501,105.8,
302601,14.9,
302701,2.8,
302801,3.6,
302901,3.9,
303001,2.9,
303101,3.5,
303201,3.0,
303301,3.4,
303401,3.6,
303501,3.4,
303601,107.1,
303701,129.3,
303801,112.5,
303901,91.0,
304001,84.5,
304101,99.4,
304201,16.7,
304301,4.3,
304501,3.3,
304601,2.9,
304701,2.7,
304801,3.0,
304901,3.2,
305001,3.1,
305101,3.4,
305201,90.1,
305301,135.5,
305501,99.6,
305601,71.1,
305701,71.1,
305801,20.5,
305901,3.6,
306001,4.7,
306101,3.2,
306201,3.1,
306301,2.3,
306501,2.8,
306601,2.9,
306701,2.8,
306801,115.1,
306901,109.5,
307001,103.8,
307101,98.8,
307201,98.5,
307301,79.6,
307401,28.6,
307501,3.5,
307601,3.5,
307701,3.5,
307801,3.7,
307901,2.9,
308001,2.8,
308101,3.9,
308201,2.4,
308301,2.9,
308501,140.9,
308601,93.2,
308701,65.8,
308801,90.9,
308901,102.8,
309001,39.9,
309101,3.7,
309201,3.8,
309301,3.6,
309401,2.9,
309501,2.8,
309601,2.3,
309701,2.9,
309801,3.0,
309901,3.8,
310001,56.6,
310101,94.1,
310201,102.8,
310301,86.2,
310501,83.8,
310601,55.8,
310701,5.3,
310801,4.1,
310901,3.2,
311001,4.3,
311101,9.0,
311201,2.9,
311301,4.1,
311401,4.0,
311501,3.2,
311601,62.9,
311701,82.0,
311801,76.3,
311901,96.4,
312001,105.2,
312101,92.7,
312201,77.0,
312301,6.1,
312401,4.0,
312501,4.0,
312601,3.9,
312701,2.5,
312801,3.6,
312901,2.3,
313001,3.4,
313101,2.6,
313201,39.6,
313301,105.8,
313401,81.4,
313501,86.7,
313601,122.8,
313701,125.5,
313801,85.0,
313901,6.9,
314001,2.7,
314101,2.5,
314201,2.2,
314301,2.9,
314501,2.4,
314601,3.6,
314701,3.0,
314801,2.9,
314901,98.7,
315001,111.5,
315101,100.6,
315201,90.4,
315301,102.8,
315501,8.6,
315601,3.0,
315701,3.1,
315801,2.8,
315901,3.5,
316001,2.3,
316101,2.5,
316201,2.3,
316301,2.4,
316401,3.0,
316501,79.4,
316601,114.8,
316701,133.8,
316801,111.1,
316901,76.5,
317001,62.4,
317101,8.9,
317201,3.0,
317301,3.3,
317501,3.4,
317601,2.5,
317701,2.4,
317801,2.7,
317901,2.9,
318001,3.0,
318101,131.1,
318201,103.9,
318301,84.4,
318501,87.2,
318601,76.9,
318701,12.0,
318801,3.4,
318901,3.3,
319002,6.2,
319102,4.0,
319202,3.4,
319302,4.3,
319402,5.0,
319502,3.7,
319602,2.9,
319702,110.3,
319802,101.8,
319902,75.4,
320002,61.3,
320102,86.9,
320202,92.9,
320302,15.8,
320502,2.6,
320602,3.0,
320702,2.3,
320802,2.4,
320902,3.1,
321002,3.1,
321102,3.1,
321202,3.1,
321302,68.9,
321402,91.8,
321502,99.7,
321602,81.3,
321702,73.7,
321802,107.4,
321902,23.4,
322002,3.1,
322102,3.9,
322202,3.7,
322302,2.3,
322502,2.6,
322602,2.0,
322702,2.5,
322802,2.4,
322902,86.4,
323002,76.5,
323102,78.6,
323202,109.0,
323302,112.5,
323502,30.4,
323602,3.9,
323702,2.7,
323802,2.1,
323902,3.1,
324002,2.8,
324102,2.5,
324202,3.0,
324302,2.8,
324502,86.0,
324602,99.2,
324702,90.7,
324802,122.5,
324902,126.4,
325002,104.3,
325102,34.5,
325202,3.9,
325302,2.8,
325502,3.6,
325602,5.4,
325702,3.1,
325802,3.3,
325902,4.5,
326002,2.9,
326102,77.4,
326202,132.1,
326302,135.6,
326502,67.8,
326602,83.9,
326702,46.7,
326802,4.3,
326902,2.8,
327002,3.7,
327102,3.7,
327202,2.7,
327302,2.0,
327402,1.9,
327502,2.5,
327602,1.9,
327702,78.5,
327802,93.9,
327902,95.6,
328002,97.3,
328102,80.5,
328202,68.5,
328302,57.6,
328502,6.5,
328602,3.7,
328702,3.3,
328802,3.8,
328902,5.3,
329002,6.2,
329102,5.2,
329202,3.3,
329302,55.8,
329402,94.0,
329502,72.8,
329602,74.3,
329702,98.6,
329802,96.2,
329902,92.4,
330002,6.8,
330102,3.0,
330202,4.1,
330302,3.4,
330402,3.0,
330502,6.6,
330602,2.7,
330702,3.4,
330802,4.2,
330902,11.5,
331002,92.8,
331102,88.5,
331202,74.9,
331302,94.0,
331502,118.6,
331602,8.6,
331702,4.0,
331802,9.7,
331902,4.9,
332002,6.1,
332102,2.7,
332202,4.4,
332302,3.6,
332402,3.5,
332502,2.9,
332602,69.9,
332702,87.8,
332802,112.9,
332902,103.8,
333002,87.2,
333102,99.4,
333202,9.8,
333302,2.8,
333502,3.0,
333602,2.5,
333702,2.7,
333802,2.1,
333902,2.0,
334002,2.3,
334102,2.5,
334202,88.5,
334302,78.9,
334502,136.8,
334602,102.1,
334702,77.6,
334802,11.2,
334902,3.0,
335002,3.8,
335102,2.9,
335202,2.6,
335302,2.9,
335502,2.3,
335602,3.1,
335702,2.4,
335802,107.2,
335902,118.3,
336002,98.4,
336102,95.6,
336202,85.1,
336302,85.8,
336402,14.3,
336502,2.8,
336602,2.7,
336702,3.7,
336802,4.9,
336902,2.3,
337002,2.2,
337102,2.8,
337202,2.5,
337302,2.7,
337502,122.2,
337602,99.8,
337702,69.9,
337802,62.1,
337902,83.8,
338002,19.5,
338102,3.6,
338202,3.8,
338302,3.6,
338502,3.4,
338602,5.1,
338702,3.5,
338802,3.3,
338902,3.9,
339002,84.2,
339102,65.9,
339202,78.4,
339302,96.7,
339402,80.1,
339502,70.9,
339602,27.5,
339702,3.4,
339802,6.4,
339902,4.9,
340002,5.8,
340102,5.8,
340202,2.9,
340302,3.8,
340402,4.9,
340502,2.9,
340602,78.4,
340702,83.8,
340802,66.6,
340902,67.8,
341002,103.9,
341102,115.3,
341202,41.2,
341302,4.9,
341502,2.8,
341602,3.3,
341702,4.8,
341802,4.2,
341902,3.5,
342002,2.6,
342102,2.8,
342202,52.7,
342302,93.2,
342402,91.6,
342502,84.4,
342602,113.9,
342702,117.9,
342802,49.2,
342902,5.3,
343002,3.1,
343102,3.8,
343202,4.3,
343302,2.9,
343502,4.4,
343602,3.1,
343702,2.9,
343802,60.5,
343902,79.4,
344002,115.9,
344102,134.9,
344202,113.3,
344302,86.7,
344502,5.3,
344602,2.9,
344702,3.1,
344802,3.4,
344902,3.4,
345002,2.8,
345102,3.6,
345202,3.3,
345302,3.1,
345402,63.1,
345502,98.3,
345602,87.7,
345702,130.8,
345802,136.9,
345902,102.3,
346002,72.5,
346102,6.3,
346202,6.7,
346302,3.1,
346502,2.4,
346602,3.4,
346702,3.3,
346802,2.8,
346902,2.5,
347002,24.9,
347102,121.7,
347202,123.4,
347302,97.9,
347502,91.4,
347602,87.9,
347702,7.2,
347802,2.9,
347902,2.8,
348002,2.9,
348102,2.1,
348202,2.7,
348302,2.3,
348402,3.1,
348502,3.4,
348602,3.6,
348702,129.1,
348802,120.5,
348902,110.9,
349002,87.2,
349102,71.4,
349202,93.4,
349302,9.6,
349502,3.0,
349602,2.9,
349702,3.3,
349802,2.8,
349902,2.7,
350002,2.6,
350102,2.7,
350202,2.4,
350302,129.7,
350502,90.1,
350602,111.1,
350702,91.2,
350802,77.6,
350902,12.1,
351002,3.6,
351102,2.8,
351202,3.9,
351302,4.8,
351502,3.9,
351602,3.1,
351702,3.6,
351802,2.7,
351902,140.9,
352002,99.0,
352102,73.6,
352202,73.0,
352302,100.8,
352502,15.4,
352602,3.7,
352702,4.4,
352802,3.0,
352902,4.6,
353002,3.9,
353102,4.3,
353202,3.5,
353302,3.3,
353402,3.1,
353502,119.1,
353602,120.5,
353702,104.8,
353802,85.0,
353902,89.1,
354002,128.4,
354102,23.8,
354202,4.7,
354302,4.4,
354502,7.2,
354602,3.2,
354702,2.9,
354802,5.9,
354902,5.6,
355002,13.7,
355102,128.6,
355202,89.2,
355302,99.1,
355502,107.6,
355602,94.2,
355702,31.8,
355802,4.1,
355902,3.4,
356002,6.4,
356102,5.9,
356202,5.0,
356302,4.5,
356402,5.9,
356502,4.1,
356602,5.1,
356702,156.2,
356802,111.6,
356902,77.3,
357002,112.4,
357102,140.8,
357202,113.0,
357302,36.6,
357502,3.7,
357602,3.3,
357702,2.8,
357802,2.5,
357902,2.6,
358002,3.4,
358102,3.0,
358202,2.9,
358302,81.5,
358402,109.4,
358502,112.5,
358602,98.9,
358702,110.7,
358802,95.0,
358902,38.5,
359002,4.3,
359102,6.1,
359202,4.5,
359302,3.1,
359502,4.7,
359602,3.8,
359702,4.1,
359802,6.8,
359902,62.6,
360002,121.9,
360102,129.8,
360202,118.5,
360302,76.8,
360502,51.5,
360602,4.9,
360702,5.8,
360802,4.2,
360902,2.8,
361002,3.3,
361102,3.0,
361202,3.4,
361302,6.1,
361402,4.9,
361502,91.1,
361602,116.0,
361702,78.4,
361802,78.6,
361902,87.3,
362002,84.7,
362102,69.1,
362202,6.1,
362302,3.3,
362502,2.3,
362602,2.3,
362702,2.0,
362802,2.6,
362902,2.6,
363002,2.1,
363102,44.3,
363202,121.7,
363302,83.4,
363402,64.5,
363502,69.5,
363602,90.7,
363702,85.9,
363802,7.0,
363902,5.9,
364002,10.2,
364102,3.6,
364202,7.7,
364302,3.9,
364502,3.2,
364602,3.4,
364702,4.6,
364802,76.7,
364902,92.6,
365002,86.3,
365102,75.3,
365202,63.1,
365302,103.9,
365402,9.1,
365502,3.3,
365602,4.2,
365702,4.3,
365802,5.1,
365902,3.8,
366002,5.6,
366102,5.2,
366202,3.1,
366302,2.8,
366502,66.9,
366602,85.8,
366702,93.9,
366802,77.3,
366902,69.6,
367002,11.8,
367102,4.0,
367202,4.4,
367302,4.2,
367502,2.9,
367602,3.6,
367702,3.2,
367802,3.9,
367902,4.4,
368002,102.8,
368102,83.7,
368202,68.2,
368302,78.8,
368502,104.3,
368602,16.5,
368702,3.6,
368802,5.1,
368902,3.1,
369002,4.6,
369102,3.7,
369202,3.7,
369302,3.7,
369402,4.2,
369502,3.0,
369602,71.4,
369702,96.0,
369802,82.9,
369902,67.7,
370002,81.4,
370102,118.1,
370202,20.9,
370302,3.7,
370502,4.1,
370602,3.9,
370702,2.9,
370802,3.5,
370902,2.7,
371002,3.0,
371102,3.3,
371202,74.1,
371302,73.3,
371502,89.5,
371602,79.7,
371702,76.4,
371802,27.7,
371902,4.1,
372002,3.1,
372102,4.9,
372202,4.1,
372302,4.3,
372502,3.8,
372602,4.0,
372702,2.5,
372802,89.5,
372902,81.6,
373002,63.1,
373102,88.3,
373202,116.5,
373302,105.2,
373502,4.1,
373602,3.7,
373702,4.5,
373802,4.6,
373902,4.5,
374002,3.4,
374102,3.6,
374202,3.9,
374302,5.7,
374502,100.6,
374602,88.6,
374702,76.2,
