Time(ms),ENV_Value,Marker
91800,99.0,
91800,99.0,
92000,52.1,medium
92000,52.1,
92100,7.9,
92100,7.9,
92200,5.9,
92200,5.9,
92300,4.7,
92300,4.7,
92400,5.3,
92400,5.3,
92500,5.4,
92500,5.4,
92600,6.7,
92600,6.7,
92700,5.4,
92700,5.4,
92800,5.6,
92800,5.6,
93000,43.3,
93000,43.3,
93100,100.0,
93100,100.0,
93200,92.0,
93200,92.0,
93300,87.4,
93300,87.4,
93400,70.0,
93400,70.0,
93500,60.8,
93500,60.8,
93600,58.1,
93600,58.1,
93700,8.4,
93700,8.4,
93800,4.7,
93800,4.7,
94000,5.8,
94000,5.8,
94100,5.4,
94100,5.4,
94200,5.1,
94200,5.1,
94300,5.3,
94300,5.3,
94400,5.1,
94400,5.1,
94500,5.8,
94500,5.8,
94600,55.8,
94600,55.8,
94700,75.4,
94700,75.4,
94800,60.6,
94800,60.6,
95000,87.3,
95000,87.3,
95100,72.2,
95100,72.2,
95200,57.7,
95200,57.7,
95300,8.3,
95300,8.3,
95400,5.6,
95400,5.6,
95500,5.1,
95500,5.1,
95600,6.0,
95600,6.0,
95700,5.5,
95700,5.5,
95800,6.9,
95800,6.9,
96000,6.2,
96000,6.2,
96100,6.2,
96100,6.2,
96200,42.4,
96200,42.4,
96300,87.8,
96300,87.8,
96400,81.0,
96400,81.0,
96500,66.1,
96500,66.1,
96600,91.7,
96600,91.7,
96700,81.3,
96700,81.3,
96800,86.6,
96800,86.6,
97000,7.2,
97000,7.2,
97100,5.8,
97100,5.8,
97200,8.2,
97200,8.2,
97300,6.1,
97300,6.1,
97400,6.8,
97400,6.8,
97500,8.9,
97500,8.9,
97600,5.9,
97600,5.9,
97700,5.2,
97700,5.2,
97800,6.7,
97800,6.7,
98000,90.2,
98000,90.2,
98100,85.6,
98100,85.6,
98200,63.2,
98200,63.2,
98300,60.6,
98300,60.6,
98400,74.8,
98400,74.8,
98500,12.6,
98500,12.6,
98600,6.8,
98600,6.8,
98700,6.3,
98700,6.3,
98800,5.5,
98800,5.5,
99000,8.0,
99000,8.0,
99100,6.8,
99100,6.8,
99200,6.4,
99200,6.4,
99300,6.7,
99300,6.7,
99400,6.0,
99400,6.0,
99500,74.5,
99500,74.5,
99600,62.1,
99600,62.1,
99700,86.4,
99700,86.4,
99800,78.4,
99800,78.4,
100000,62.4,
100000,62.4,
100100,14.8,
100100,14.8,
100200,8.0,
100200,8.0,
100300,6.2,
100300,6.2,
100400,6.5,
100400,6.5,
100500,6.5,
100500,6.5,
100600,6.5,
100600,6.5,
100700,7.3,
100700,7.3,
100800,6.5,
100800,6.5,
101000,5.3,
101000,5.3,
101100,86.4,
101100,86.4,
101200,78.8,
101200,78.8,
101300,60.9,
101300,60.9,
101400,83.3,
101400,83.3,
101500,73.3,
101500,73.3,
101600,77.7,
101600,77.7,
101700,18.1,
101700,18.1,
101800,6.3,
101800,6.3,
102000,6.3,
102000,6.3,
102100,5.2,
102100,5.2,
102200,5.1,
102200,5.1,
102300,5.7,
102300,5.7,
102400,5.6,
102400,5.6,
102500,5.7,
102500,5.7,
102600,6.0,
102600,6.0,
102700,95.8,
102700,95.8,
102800,84.9,
102800,84.9,
103000,62.8,
103000,62.8,
103100,76.5,
103100,76.5,
103200,76.5,
103200,76.5,
103300,20.9,
103300,20.9,
103400,6.0,
103400,6.0,
103500,6.1,
103500,6.1,
103600,5.5,
103600,5.5,
103700,5.9,
103700,5.9,
103800,6.7,
103800,6.7,
103900,6.0,
103900,6.0,
104000,5.8,
104000,5.8,
104100,6.2,
104100,6.2,
104200,6.0,
104200,6.0,
104300,68.9,
104300,68.9,
104400,96.4,
104400,96.4,
104500,81.0,
104500,81.0,
104600,77.2,
104600,77.2,
104700,63.6,
104700,63.6,
104800,60.2,
104800,60.2,
104900,27.3,
104900,27.3,
105000,7.0,
105000,7.0,
105100,4.3,
105100,4.3,
105200,5.6,
105200,5.6,
105300,5.7,
105300,5.7,
105400,4.5,
105400,4.5,
105500,6.0,
105500,6.0,
105600,6.5,
105600,6.5,
105700,5.3,
105700,5.3,
105800,5.9,
105800,5.9,
106000,76.2,
106000,76.2,
106100,57.4,
106100,57.4,
106200,78.1,
106200,78.1,
106300,74.0,
106300,74.0,
106400,83.4,
106400,83.4,
106500,37.6,
106500,37.6,
106600,7.0,
106600,7.0,
106700,5.4,
106700,5.4,
106800,6.4,
106800,6.4,
107000,5.1,
107000,5.1,
107100,5.9,
107100,5.9,
107200,5.0,
107200,5.0,
107300,6.0,
107300,6.0,
107400,6.0,
107400,6.0,
107500,82.5,
107500,82.5,
107600,86.9,
107600,86.9,
107700,73.8,
107700,73.8,
107800,61.7,
107800,61.7,
108000,77.5,
108000,77.5,
108100,43.5,
108100,43.5,
108200,7.6,
108200,7.6,
108300,6.5,
108300,6.5,
108400,5.0,
108400,5.0,
108500,5.7,
108500,5.7,
108600,5.4,
108600,5.4,
108700,4.9,
108700,4.9,
108800,5.6,
108800,5.6,
108900,5.6,
108900,5.6,
109000,4.5,
109000,4.5,
109100,49.9,
109100,49.9,
109200,97.9,
109200,97.9,
109300,83.5,
109300,83.5,
109400,80.0,
109400,80.0,
109500,66.8,
109500,66.8,
109600,66.0,
109600,66.0,
109700,60.9,
109700,60.9,
109800,8.6,
109800,8.6,
110000,5.3,
110000,5.3,
110100,5.8,
110100,5.8,
110200,5.2,
110200,5.2,
110300,5.3,
110300,5.3,
110400,6.2,
110400,6.2,
110500,5.7,
110500,5.7,
110600,5.5,
110600,5.5,
110700,53.7,
110700,53.7,
110800,72.9,
110800,72.9,
111000,72.9,
111000,72.9,
111100,83.1,
111100,83.1,
111200,84.8,
111200,84.8,
111300,69.4,
111300,69.4,
111400,9.9,
111400,9.9,
111500,5.7,
111500,5.7,
111600,8.7,
111600,8.7,
111700,8.9,
111700,8.9,
111800,5.8,
111800,5.8,
112000,6.1,
112000,6.1,
112100,6.1,
112100,6.1,
112200,5.9,
112200,5.9,
112300,50.8,
112300,50.8,
112400,85.8,
112400,85.8,
112500,73.8,
112500,73.8,
112600,59.9,
112600,59.9,
112700,76.3,
112700,76.3,
112800,76.1,
112800,76.1,
113000,13.6,
113000,13.6,
113100,6.6,
113100,6.6,
113200,5.1,
113200,5.1,
113300,5.4,
113300,5.4,
113400,5.8,
113400,5.8,
113500,4.5,
113500,4.5,
113600,6.1,
113600,6.1,
113700,6.8,
113700,6.8,
113800,6.6,
113800,6.6,
113900,6.0,
113900,6.0,
114000,100.0,
114000,100.0,
114100,86.4,
114100,86.4,
114200,78.9,
114200,78.9,
114300,65.7,
114300,65.7,
114400,57.5,
114400,57.5,
114500,81.2,
114500,81.2,
114600,12.9,
114600,12.9,
114700,5.6,
114700,5.6,
114800,6.5,
114800,6.5,
115000,5.5,
115000,5.5,
115100,5.5,
115100,5.5,
115200,6.5,
115200,6.5,
115300,4.7,
115300,4.7,
115400,5.1,
115400,5.1,
115500,6.6,
115500,6.6,
115600,73.3,
115600,73.3,
115700,59.9,
115700,59.9,
115800,85.1,
115800,85.1,
116000,74.6,
116000,74.6,
116100,70.9,
116100,70.9,
116200,15.3,
116200,15.3,
116300,7.2,
116300,7.2,
116400,5.7,
116400,5.7,
116500,5.1,
116500,5.1,
116600,5.1,
116600,5.1,
116700,6.1,
116700,6.1,
116800,5.1,
116800,5.1,
117000,5.1,
117000,5.1,
117100,6.1,
117100,6.1,
117200,86.2,
117200,86.2,
117300,76.9,
117300,76.9,
117400,61.6,
117400,61.6,
117500,84.0,
117500,84.0,
117600,75.6,
117600,75.6,
117700,76.1,
117700,76.1,
117800,16.9,
117800,16.9,
118000,4.7,
118000,4.7,
118100,6.1,
118100,6.1,
118200,5.9,
118200,5.9,
118300,4.7,
118300,4.7,
118400,5.8,
118400,5.8,
118500,6.4,
118500,6.4,
118600,4.8,
118600,4.8,
118700,5.5,
118700,5.5,
118800,95.7,
118800,95.7,
119000,76.8,
119000,76.8,
119100,61.7,
119100,61.7,
119200,76.7,
119200,76.7,
119300,72.2,
119300,72.2,
119400,18.7,
119400,18.7,
119500,5.7,
119500,5.7,
119600,5.3,
119600,5.3,
119700,6.5,
119700,6.5,
119800,5.1,
119800,5.1,
120000,6.1,
120000,6.1,
120100,4.7,
120100,4.7,
120200,5.3,
120200,5.3,
120300,6.4,
120300,6.4,
120400,67.9,
120400,67.9,
120500,96.4,
120500,96.4,
120600,81.5,
120600,81.5,
120700,76.4,
120700,76.4,
120800,60.5,
120800,60.5,
121000,22.0,
121000,22.0,
121100,6.1,
121100,6.1,
121200,7.3,
121200,7.3,
121300,4.7,
121300,4.7,
121400,5.2,
121400,5.2,
121500,6.3,
121500,6.3,
121600,5.3,
121600,5.3,
121700,5.2,
121700,5.2,
121800,6.4,
121800,6.4,
121900,4.9,
121900,4.9,
122000,77.5,
122000,77.5,
122100,75.1,
122100,75.1,
122200,58.2,
122200,58.2,
122300,79.9,
122300,79.9,
122400,71.8,
122400,71.8,
122500,68.4,
122500,68.4,
122600,27.3,
122600,27.3,
122700,7.2,
122700,7.2,
122800,4.7,
122800,4.7,
123000,5.6,
123000,5.6,
123100,4.9,
123100,4.9,
123200,8.1,
123200,8.1,
123300,5.7,
123300,5.7,
123400,4.7,
123400,4.7,
123500,5.6,
123500,5.6,
123600,84.4,
123600,84.4,
123700,91.0,
123700,91.0,
123800,79.7,
123800,79.7,
124000,84.0,
124000,84.0,
124100,70.0,
124100,70.0,
124200,37.4,
124200,37.4,
124300,7.2,
124300,7.2,
124400,5.7,
124400,5.7,
124500,6.3,
124500,6.3,
124600,5.8,
124600,5.8,
124700,7.2,
124700,7.2,
124800,5.8,
124800,5.8,
125000,7.3,
125000,7.3,
125100,6.4,
125100,6.4,
125200,51.6,
125200,51.6,
125300,101.6,
125300,101.6,
125400,88.5,
125400,88.5,
125500,80.2,
125500,80.2,
125600,62.4,
125600,62.4,
125700,51.0,
125700,51.0,
125800,45.5,
125800,45.5,
126000,7.2,
126000,7.2,
126100,6.5,
126100,6.5,
126200,7.7,
126200,7.7,
126300,5.9,
126300,5.9,
126400,5.8,
126400,5.8,
126500,6.1,
126500,6.1,
126600,6.8,
126600,6.8,
126700,6.6,
126700,6.6,
126800,55.8,
126800,55.8,
127000,56.7,
127000,56.7,
127100,74.4,
127100,74.4,
127200,75.3,
127200,75.3,
127300,74.8,
127300,74.8,
127400,66.8,
127400,66.8,
127500,9.6,
127500,9.6,
127600,5.9,
127600,5.9,
127700,5.6,
127700,5.6,
127800,7.0,
127800,7.0,
128000,5.8,
128000,5.8,
128100,6.3,
128100,6.3,
128200,5.3,
128200,5.3,
128300,5.3,
128300,5.3,
128400,47.6,
128400,47.6,
128500,84.0,
128500,84.0,
128600,73.0,
128600,73.0,
128700,57.7,
128700,57.7,
128800,75.1,
128800,75.1,
128900,61.5,
128900,61.5,
129000,70.8,
129000,70.8,
129100,9.2,
129100,9.2,
129200,8.2,
129200,8.2,
129300,7.9,
129300,7.9,
129400,7.9,
129400,7.9,
129500,7.4,
129500,7.4,
129600,5.7,
129600,5.7,
129700,4.8,
129700,4.8,
129800,5.6,
129800,5.6,
129900,5.8,
129900,5.8,
130000,4.4,
130000,4.4,
130100,86.9,
130100,86.9,
130200,79.2,
130200,79.2,
130300,71.5,
130300,71.5,
130400,63.0,
130400,63.0,
130500,51.7,
130500,51.7,
130600,81.6,
130600,81.6,
130700,11.5,
130700,11.5,
130800,5.9,
130800,5.9,
131000,5.1,
131000,5.1,
131100,5.7,
131100,5.7,
131200,4.2,
131200,4.2,
131300,5.1,
131300,5.1,
131400,5.6,
131400,5.6,
131500,4.4,
131500,4.4,
131600,5.2,
131600,5.2,
131700,65.8,
131700,65.8,
131800,51.0,
131800,51.0,
132000,72.0,
132000,72.0,
132100,64.3,
132100,64.3,
132200,69.9,
132200,69.9,
132300,15.6,
132300,15.6,
132400,5.0,
132400,5.0,
132500,5.2,
132500,5.2,
132600,5.2,
132600,5.2,
132700,4.4,
132700,4.4,
132800,5.3,
132800,5.3,
133000,4.4,
133000,4.4,
133100,6.6,
133100,6.6,
133200,5.6,
133200,5.6,
133300,72.4,
133300,72.4,
133400,63.3,
133400,63.3,
133500,56.1,
133500,56.1,
133600,65.0,
133600,65.0,
133700,72.0,
133700,72.0,
133800,91.9,
133800,91.9,
134000,6.7,
134000,6.7,
134100,6.6,
134100,6.6,
134200,6.8,
134200,6.8,
134300,5.9,
134300,5.9,
134400,6.1,
134400,6.1,
134500,5.8,
134500,5.8,
134600,5.6,
134600,5.6,
134700,5.8,
134700,5.8,
134800,5.9,
134800,5.9,
135000,75.2,
135000,75.2,
135100,70.4,
135100,70.4,
135200,60.2,
135200,60.2,
135300,62.9,
135300,62.9,
135400,80.2,
135400,80.2,
135500,20.8,
135500,20.8,
135600,8.6,
135600,8.6,
135700,6.6,
135700,6.6,
135800,7.9,
135800,7.9,
135900,6.3,
135900,6.3,
136000,5.1,
136000,5.1,
136100,6.2,
136100,6.2,
136200,6.5,
136200,6.5,
136300,5.9,
136300,5.9,
136400,7.3,
136400,7.3,
136500,58.9,
136500,58.9,
136600,77.4,
136600,77.4,
136700,71.8,
136700,71.8,
136800,72.2,
136800,72.2,
136900,54.5,
136900,54.5,
137000,54.7,
137000,54.7,
137100,23.9,
137100,23.9,
137200,6.1,
137200,6.1,
137300,5.9,
137300,5.9,
137400,5.5,
137400,5.5,
137500,5.1,
137500,5.1,
137600,5.7,
137600,5.7,
137700,5.5,
137700,5.5,
137800,4.6,
137800,4.6,
138000,5.3,
138000,5.3,
138100,66.1,
138100,66.1,
138200,62.5,
138200,62.5,
138300,54.2,
138300,54.2,
138400,57.6,
138400,57.6,
138500,74.7,
138500,74.7,
138600,77.0,
138600,77.0,
138700,29.8,
138700,29.8,
138800,6.7,
138800,6.7,
139000,5.2,
139000,5.2,
139100,5.7,
139100,5.7,
139200,5.7,
139200,5.7,
139300,4.8,
139300,4.8,
139400,5.2,
139400,5.2,
139500,5.7,
139500,5.7,
139600,5.1,
139600,5.1,
139700,70.3,
139700,70.3,
139800,77.0,
139800,77.0,
139900,67.0,
139900,67.0,
140000,55.9,
140000,55.9,
140100,82.6,
140100,82.6,
140200,88.6,
140200,88.6,
140300,39.2,
140300,39.2,
140400,7.7,
140400,7.7,
140500,5.6,
140500,5.6,
140600,5.5,
140600,5.5,
140700,6.2,
140700,6.2,
140800,5.4,
140800,5.4,
141000,5.7,
141000,5.7,
141100,4.8,
141100,4.8,
141200,5.4,
141200,5.4,
141300,44.1,
141300,44.1,
141400,78.6,
141400,78.6,
141500,74.4,
141500,74.4,
141600,63.8,
141600,63.8,
141700,70.5,
141700,70.5,
141800,65.5,
141800,65.5,
142000,8.8,
142000,8.8,
142100,5.7,
142100,5.7,
142200,5.4,
142200,5.4,
142300,5.5,
142300,5.5,
142400,6.1,
142400,6.1,
142500,6.0,
142500,6.0,
142600,5.0,
142600,5.0,
142700,7.2,
142700,7.2,
142800,5.6,
142800,5.6,
142900,47.5,
142900,47.5,
143000,65.9,
143000,65.9,
143100,47.5,
143100,47.5,
143200,72.0,
143200,72.0,
143300,89.2,
143300,89.2,
143400,85.4,
143400,85.4,
143500,78.6,
143500,78.6,
143600,9.6,
143600,9.6,
143700,5.6,
143700,5.6,
143800,4.6,
143800,4.6,
144000,5.6,
144000,5.6,
144100,5.1,
144100,5.1,
144200,5.8,
144200,5.8,
144300,5.3,
144300,5.3,
144400,5.3,
144400,5.3,
144500,39.3,
144500,39.3,
144600,79.0,
144600,79.0,
144700,60.9,
144700,60.9,
144800,53.6,
144800,53.6,
145000,95.5,
145000,95.5,
145100,94.1,
145100,94.1,
145200,11.0,
145200,11.0,
145300,5.5,
145300,5.5,
145400,5.4,
145400,5.4,
145500,6.1,
145500,6.1,
145600,5.6,
145600,5.6,
145700,6.1,
145700,6.1,
145800,5.6,
145800,5.6,
146000,6.1,
146000,6.1,
146100,5.6,
146100,5.6,
146200,74.7,
146200,74.7,
146300,76.0,
146300,76.0,
146400,61.4,
146400,61.4,
146500,59.6,
146500,59.6,
146600,95.8,
146600,95.8,
146700,97.1,
146700,97.1,
146800,12.7,
146800,12.7,
147000,5.8,
147000,5.8,
147100,5.3,
147100,5.3,
147200,5.6,
147200,5.6,
147300,5.9,
147300,5.9,
147400,6.4,
147400,6.4,
147500,5.8,
147500,5.8,
147600,5.5,
147600,5.5,
147700,5.1,
147700,5.1,
147800,62.5,
147800,62.5,
148000,66.3,
148000,66.3,
148100,71.4,
148100,71.4,
148200,74.0,
148200,74.0,
148300,67.3,
148300,67.3,
148400,14.7,
148400,14.7,
148500,6.2,
148500,6.2,
148600,5.1,
148600,5.1,
148700,5.7,
148700,5.7,
148800,5.7,
148800,5.7,
149000,6.3,
149000,6.3,
149100,6.2,
149100,6.2,
149200,6.5,
149200,6.5,
149300,6.0,
149300,6.0,
149400,70.4,
149400,70.4,
149500,67.7,
149500,67.7,
149600,50.3,
149600,50.3,
149700,84.5,
149700,84.5,
149800,95.6,
149800,95.6,
150000,20.8,
150000,20.8,
150100,6.2,
150100,6.2,
150200,5.7,
150200,5.7,
150300,5.9,
150300,5.9,
150400,5.9,
150400,5.9,
150500,6.3,
150500,6.3,
150600,6.0,
150600,6.0,
150700,5.8,
150700,5.8,
150800,5.9,
150800,5.9,
151000,76.3,
151000,76.3,
151100,77.9,
151100,77.9,
151200,59.0,
151200,59.0,
151300,61.1,
151300,61.1,
151400,96.7,
151400,96.7,
151500,94.5,
151500,94.5,
151600,20.6,
151600,20.6,
151700,6.6,
151700,6.6,
151800,6.2,
151800,6.2,
152000,6.2,
152000,6.2,
152100,5.9,
152100,5.9,
152200,5.3,
152200,5.3,
152300,5.8,
152300,5.8,
152400,5.4,
152400,5.4,
152500,5.4,
152500,5.4,
152600,58.7,
152600,58.7,
152700,68.2,
152700,68.2,
152800,65.2,
152800,65.2,
152900,80.6,
152900,80.6,
153000,74.6,
153000,74.6,
153100,62.0,
153100,62.0,
153200,27.3,
153200,27.3,
153300,8.0,
153300,8.0,
153400,5.7,
153400,5.7,
153500,6.2,
153500,6.2,
153600,6.7,
153600,6.7,
153700,5.7,
153700,5.7,
153800,6.8,
153800,6.8,
154000,5.5,
154000,5.5,
154100,6.2,
154100,6.2,
154200,68.3,
154200,68.3,
154300,55.8,
154300,55.8,
154400,56.4,
154400,56.4,
154500,95.2,
154500,95.2,
154600,93.9,
154600,93.9,
154700,95.5,
154700,95.5,
154800,40.7,
154800,40.7,
155000,5.5,
155000,5.5,
155100,5.9,
155100,5.9,
155200,6.0,
155200,6.0,
155300,5.1,
155300,5.1,
155400,5.3,
155400,5.3,
155500,5.9,
155500,5.9,
155600,5.5,
155600,5.5,
155700,5.8,
155700,5.8,
155800,67.1,
155800,67.1,
155900,66.7,
155900,66.7,
156000,71.1,
156000,71.1,
156100,64.6,
156100,64.6,
156200,102.9,
156200,102.9,
156300,93.1,
156300,93.1,
156400,47.3,
156400,47.3,
156500,8.7,
156500,8.7,
156600,6.0,
156600,6.0,
156700,6.3,
156700,6.3,
156800,5.6,
156800,5.6,
157000,6.2,
157000,6.2,
157100,6.4,
157100,6.4,
157200,5.5,
157200,5.5,
157300,6.1,
157300,6.1,
157400,44.7,
157400,44.7,
157500,78.4,
157500,78.4,
157600,83.7,
157600,83.7,
157700,88.3,
157700,88.3,
157800,74.5,
157800,74.5,
158000,53.2,
158000,53.2,
158100,8.5,
158100,8.5,
158200,7.5,
158200,7.5,
158300,6.3,
158300,6.3,
158400,6.0,
158400,6.0,
158500,6.1,
158500,6.1,
158600,6.3,
158600,6.3,
158700,5.5,
158700,5.5,
158800,5.9,
158800,5.9,
159000,39.3,
159000,39.3,
159100,66.2,
159100,66.2,
159200,58.6,
159200,58.6,
159300,91.6,
159300,91.6,
159400,88.3,
159400,88.3,
159500,73.1,
159500,73.1,
159600,60.8,
159600,60.8,
159700,8.7,
159700,8.7,
159800,5.5,
159800,5.5,
160000,5.4,
160000,5.4,
160100,5.6,
160100,5.6,
160200,5.4,
160200,5.4,
160300,5.0,
160300,5.0,
160400,5.7,
160400,5.7,
160500,5.6,
160500,5.6,
160600,33.4,
160600,33.4,
160700,85.9,
160700,85.9,
160800,78.0,
160800,78.0,
161000,89.8,
161000,89.8,
161100,84.0,
161100,84.0,
161200,73.7,
161200,73.7,
161300,9.5,
161300,9.5,
161400,5.0,
161400,5.0,
161500,5.1,
161500,5.1,
161600,5.7,
161600,5.7,
161700,5.2,
161700,5.2,
161800,5.2,
161800,5.2,
162000,6.1,
162000,6.1,
162100,5.8,
162100,5.8,
162200,6.5,
162200,6.5,
162300,100.9,
162300,100.9,
162400,94.9,
162400,94.9,
162500,85.0,
162500,85.0,
162600,66.1,
162600,66.1,
162700,90.0,
162700,90.0,
162800,76.2,
162800,76.2,
163000,6.0,
163000,6.0,
163100,5.7,
163100,5.7,
163200,6.3,
163200,6.3,
163300,9.0,
163300,9.0,
163400,8.9,
163400,8.9,
163500,7.9,
163500,7.9,
163600,5.6,
163600,5.6,
163700,6.1,
163700,6.1,
163800,5.9,
163800,5.9,
164000,96.9,
164000,96.9,
164100,84.4,
164100,84.4,
164200,79.2,
164200,79.2,
164300,69.1,
164300,69.1,
164400,62.0,
164400,62.0,
164500,14.7,
164500,14.7,
164600,6.9,
164600,6.9,
164700,6.8,
164700,6.8,
164800,5.3,
164800,5.3,
164900,5.7,
164900,5.7,
165000,6.0,
165000,6.0,
165100,4.9,
165100,4.9,
165200,6.6,
165200,6.6,
165300,5.9,
165300,5.9,
165400,5.1,
165400,5.1,
165500,88.1,
165500,88.1,
165600,75.0,
165600,75.0,
165700,56.9,
165700,56.9,
165800,73.0,
165800,73.0,
166000,74.8,
166000,74.8,
166100,14.8,
166100,14.8,
166200,6.2,
166200,6.2,
166300,5.9,
166300,5.9,
166400,5.3,
166400,5.3,
166500,5.4,
166500,5.4,
166600,5.1,
166600,5.1,
166700,5.4,
166700,5.4,
166800,6.0,
166800,6.0,
166900,4.6,
166900,4.6,
167000,4.8,
167000,4.8,
167100,86.6,
167100,86.6,
167200,82.1,
167200,82.1,
167300,72.4,
167300,72.4,
167400,55.5,
167400,55.5,
167500,82.5,
167500,82.5,
167600,62.5,
167600,62.5,
167700,18.4,
167700,18.4,
167800,7.0,
167800,7.0,
168000,5.5,
168000,5.5,
168100,4.9,
168100,4.9,
168200,5.4,
168200,5.4,
168300,5.2,
168300,5.2,
168400,4.8,
168400,4.8,
168500,5.6,
168500,5.6,
168600,5.4,
168600,5.4,
168700,63.8,
168700,63.8,
168800,87.4,
168800,87.4,
168900,74.3,
168900,74.3,
169000,74.3,
169000,74.3,
169100,55.5,
169100,55.5,
169200,51.7,
169200,51.7,
169300,24.0,
169300,24.0,
169400,6.4,
169400,6.4,
169500,5.5,
169500,5.5,
169600,5.4,
169600,5.4,
169700,5.1,
169700,5.1,
169800,5.5,
169800,5.5,
170000,6.7,
170000,6.7,
170100,8.8,
170100,8.8,
170200,5.2,
170200,5.2,
170300,73.7,
170300,73.7,
170400,67.9,
170400,67.9,
170500,52.8,
170500,52.8,
170600,71.5,
170600,71.5,
170700,70.9,
170700,70.9,
170800,56.5,
170800,56.5,
171000,6.6,
171000,6.6,
171100,5.2,
171100,5.2,
171200,5.3,
171200,5.3,
171300,5.8,
171300,5.8,
171400,5.1,
171400,5.1,
171500,6.2,
171500,6.2,
171600,5.4,
171600,5.4,
171700,4.8,
171700,4.8,
171800,5.3,
171800,5.3,
172000,85.4,
172000,85.4,
172100,72.8,
172100,72.8,
172200,56.1,
172200,56.1,
172300,83.2,
172300,83.2,
172400,63.8,
172400,63.8,
172500,46.0,
172500,46.0,
172600,7.3,
172600,7.3,
172700,5.4,
172700,5.4,
172800,5.7,
172800,5.7,
173000,7.7,
173000,7.7,
173100,5.7,
173100,5.7,
173200,4.6,
173200,4.6,
173300,5.7,
173300,5.7,
173400,6.5,
173400,6.5,
173500,49.9,
173500,49.9,
173600,90.7,
173600,90.7,
173700,80.4,
173700,80.4,
173800,68.4,
173800,68.4,
174000,48.4,
174000,48.4,
174100,39.4,
174100,39.4,
174200,7.3,
174200,7.3,
174300,5.3,
174300,5.3,
174400,4.8,
174400,4.8,
174500,5.1,
174500,5.1,
174600,5.6,
174600,5.6,
174700,6.3,
174700,6.3,
174800,5.7,
174800,5.7,
174900,5.7,
174900,5.7,
175000,4.7,
175000,4.7,
175100,53.9,
175100,53.9,
175200,68.3,
175200,68.3,
175300,56.6,
175300,56.6,
175400,68.9,
175400,68.9,
175500,74.6,
175500,74.6,
175600,58.3,
175600,58.3,
175700,58.0,
175700,58.0,
175800,8.6,
175800,8.6,
176000,5.4,
176000,5.4,
176100,6.4,
176100,6.4,
176200,5.0,
176200,5.0,
176300,6.4,
176300,6.4,
176400,6.1,
176400,6.1,
176500,6.2,
176500,6.2,
176600,6.3,
176600,6.3,
176700,48.0,
176700,48.0,
176800,84.2,
176800,84.2,
177000,56.0,
177000,56.0,
177100,74.8,
177100,74.8,
177200,66.4,
177200,66.4,
177300,70.1,
177300,70.1,
177400,8.4,
177400,8.4,
177500,5.7,
177500,5.7,
177600,6.5,
177600,6.5,
177700,5.6,
177700,5.6,
177800,7.3,
177800,7.3,
178000,5.6,
178000,5.6,
178100,5.7,
178100,5.7,
178200,6.1,
178200,6.1,
178300,5.0,
178300,5.0,
178400,94.2,
178400,94.2,
178500,80.9,
178500,80.9,
178600,74.8,
178600,74.8,
178700,60.2,
178700,60.2,
178800,81.0,
178800,81.0,
179000,10.5,
179000,10.5,
179100,6.0,
179100,6.0,
179200,4.6,
179200,4.6,
179300,5.6,
179300,5.6,
179400,5.7,
179400,5.7,
179500,4.9,
179500,4.9,
179600,5.4,
179600,5.4,
179700,5.6,
179700,5.6,
179800,5.4,
179800,5.4,
179900,5.3,
179900,5.3,
180000,71.0,
180000,71.0,
180100,91.5,
180100,91.5,
180200,79.2,
180200,79.2,
180300,69.4,
180300,69.4,
180400,69.4,
180400,69.4,
180500,59.4,
180500,59.4,
180600,14.0,
180600,14.0,
180700,5.4,
180700,5.4,
180800,5.1,
180800,5.1,
181000,5.3,
181000,5.3,
181100,5.1,
181100,5.1,
181200,5.7,
181200,5.7,
181300,5.2,
181300,5.2,
181400,5.7,
181400,5.7,
181500,6.0,
181500,6.0,
181600,87.3,
181600,87.3,
181700,76.9,
181700,76.9,
181800,57.8,
181800,57.8,
182000,76.5,
182000,76.5,
182100,84.2,
182100,84.2,
182200,18.9,
182200,18.9,
182300,6.0,
182300,6.0,
182400,6.7,
182400,6.7,
182500,6.8,
182500,6.8,
182600,6.4,
182600,6.4,
182700,6.1,
182700,6.1,
182800,5.3,
182800,5.3,
183000,6.9,
183000,6.9,
183100,8.0,
183100,8.0,
183200,89.1,
183200,89.1,
183300,90.7,
183300,90.7,
183400,84.3,
183400,84.3,
183500,67.2,
183500,67.2,
183600,90.5,
183600,90.5,
183700,75.7,
183700,75.7,
183800,20.7,
183800,20.7,
184000,5.1,
184000,5.1,
184100,7.3,
184100,7.3,
184200,7.5,
184200,7.5,
184300,6.2,
184300,6.2,
184400,7.0,
184400,7.0,
184500,5.7,
184500,5.7,
184600,4.9,
184600,4.9,
184700,4.5,hard
184700,4.5,
184800,55.0,
184800,55.0,
185000,91.8,
185000,91.8,
185100,88.3,
185100,88.3,
185200,72.9,
185200,72.9,
185300,63.1,
185300,63.1,
185400,27.4,
185400,27.4,
185500,8.1,
185500,8.1,
185600,8.2,
185600,8.2,
185700,5.8,
185700,5.8,
185800,5.6,
185800,5.6,
186000,5.0,
186000,5.0,
186100,6.3,
186100,6.3,
186200,4.8,
186200,4.8,
186300,6.3,
186300,6.3,
186400,65.9,
186400,65.9,
186500,75.6,
186500,75.6,
186600,65.3,
186600,65.3,
186700,93.2,
186700,93.2,
186800,89.2,
