Time(ms),ENV_Value,Marker
370700,3.9,
370800,4.2,
370900,4.3,
371000,5.7,
371100,4.2,
371200,3.8,
371300,3.7,
371400,120.5,
371500,129.8,
371600,93.3,
371700,67.5,
371800,48.8,
371900,62.3,
372000,15.1,
372100,3.7,
372200,6.5,
372400,3.4,
372500,4.6,
372600,5.5,
372700,3.2,
372800,3.8,
372900,3.5,
373000,124.2,
373100,95.5,
373200,94.3,
373400,61.6,
373500,47.0,
373600,17.7,
373700,3.7,
373800,3.9,
373900,4.5,
374000,4.8,
374100,4.4,
374200,3.6,
374400,5.2,
374500,3.6,
374600,149.8,
374700,118.8,
374800,79.3,
374900,74.2,
375000,75.1,
375100,67.2,
375200,25.1,
375300,5.0,
375400,4.1,
375500,4.4,
375600,5.3,
375700,4.1,
375800,6.9,
375900,4.9,
376000,3.6,
376100,4.1,
376200,93.5,
376400,94.0,
376500,66.0,
376600,52.8,
376700,65.4,
376800,32.2,
376900,6.6,
377000,4.2,
377100,5.4,
377200,5.5,
377400,4.7,
377500,3.5,
377600,4.1,
377700,4.7,
377800,75.2,
377900,110.9,
378000,106.8,
378100,84.6,
378200,71.2,
378400,40.3,
378500,5.7,
378600,5.1,
378700,7.1,
378800,5.4,
378900,3.9,
379000,5.0,
379100,4.7,
379200,3.7,
379300,3.7,
379400,80.9,
379500,110.2,
379600,75.7,
379700,80.8,
379800,69.7,
379900,60.3,
380000,47.6,
380100,7.2,
380200,4.4,
380400,3.6,
380500,3.3,
380600,5.1,
380700,2.9,
380800,3.6,
380900,4.3,
381000,34.7,
381100,130.3,
381200,93.6,
381400,53.2,
381500,61.3,
381600,60.5,
381700,6.7,
381800,3.9,
381900,6.1,
382000,5.3,
382100,4.1,
382200,5.9,
382400,5.2,
382500,5.4,
382600,4.4,
382700,72.1,
382800,89.5,
382900,76.6,
383000,57.1,
383100,47.1,
383200,63.8,
383300,7.4,
383400,5.4,
383500,6.6,
383600,7.3,
383700,7.2,
383800,7.0,
383900,4.9,
384000,5.0,
384100,4.9,
384200,7.6,
384300,106.8,
384400,74.5,
384500,68.9,
384600,61.2,
384700,60.4,
384800,48.0,
384900,9.9,
385000,5.9,
385100,6.5,
385200,7.5,
