wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating
2026-05-07T18:03:33.160,1488623,1856,39.62315,3.90625,2.165558,2.381614,False,False,False
2026-05-07T18:03:33.885,1489623,1859,39.28098,3.90625,1.865767,11.29346,False,False,False
2026-05-07T18:03:34.885,1490623,1865,39.06002,3.90625,1.584111,10.64812,False,False,False
2026-05-07T18:03:35.892,1491623,1863,39.65254,3.90625,1.916963,10.00278,False,False,False
2026-05-07T18:03:36.885,1492623,1862,39.08003,3.90625,2.064157,9.357437,False,False,False
2026-05-07T18:03:37.896,1493623,1862,38.88155,3.90625,1.72778,8.712097,False,False,False
2026-05-07T18:03:38.894,1494623,1861,41.046,3.90625,1.8718,8.066757,False,False,False
2026-05-07T18:03:39.900,1495623,1862,39.26265,7.8125,1.616771,16.6713,False,False,False
2026-05-07T18:03:40.888,1496623,1856,41.14749,3.90625,1.768833,15.71865,False,False,False
2026-05-07T18:03:41.923,1497623,1860,39.21167,3.90625,1.463292,14.76601,False,False,False
2026-05-07T18:03:42.883,1498623,1862,39.38721,7.8125,1.13295,22.81884,False,False,False
2026-05-07T18:03:43.887,1499623,1862,39.03633,7.8125,0.765194,30.31611,False,False,False
2026-05-07T18:03:44.904,1500623,1863,39.47003,3.90625,0.575297,28.77722,False,False,False
2026-05-07T18:03:45.881,1501623,1854,40.95268,3.90625,0.818618,27.23833,False,False,False
2026-05-07T18:03:46.888,1502623,1863,40.07341,3.90625,0.661765,25.69945,False,False,False
2026-05-07T18:03:47.882,1503623,1859,39.65514,3.90625,0.485574,24.16056,False,False,False
2026-05-07T18:03:48.886,1504623,1863,39.54662,3.90625,0.434456,22.62167,False,False,False
2026-05-07T18:03:49.890,1505623,1863,39.43145,3.90625,0.135327,21.08278,False,False,False
2026-05-07T18:03:50.884,1506623,1862,38.95724,7.8125,-0.080723,28.18965,False,False,False
2026-05-07T18:03:51.898,1507623,1862,39.08007,7.8125,-0.300361,34.78578,False,False,False
2026-05-07T18:03:52.888,1508623,1863,39.06642,3.90625,-0.25773,32.69565,False,False,False
2026-05-07T18:03:53.884,1509623,1863,40.6356,3.90625,-0.191981,30.60552,False,False,False
2026-05-07T18:03:54.886,1510623,1863,39.17924,3.90625,-0.462073,28.51538,False,False,False
2026-05-07T18:03:55.889,1511623,1863,39.36126,7.8125,-0.692986,34.71552,False,False,False
2026-05-07T18:03:57.425,1512623,1862,39.46951,3.90625,-0.868914,32.36193,False,False,False
2026-05-07T18:03:58.036,1513623,1863,39.34702,3.90625,-1.196203,30.00833,False,False,False
2026-05-07T18:03:58.957,1514623,1861,39.8541,7.8125,-1.192078,35.80705,False,False,False
2026-05-07T18:04:00.491,1515623,1855,39.21489,3.90625,-1.332129,33.19763,False,False,False
2026-05-07T18:04:00.901,1516623,1855,39.75695,3.90625,-1.454754,30.58821,False,False,False
2026-05-07T18:04:01.885,1517623,1860,40.81377,3.90625,-1.3555,27.97879,False,False,False
2026-05-07T18:04:02.887,1518623,1856,50.21225,7.8125,1.072143,33.43786,False,False,False
2026-05-07T18:04:03.887,1519623,1863,37.80497,11.71875,0.370201,46.12392,False,False,False
2026-05-07T18:04:04.888,1520623,1861,39.51109,3.90625,0.140088,42.78966,False,False,False
2026-05-07T18:04:05.894,1521623,1863,39.52314,3.90625,-0.139196,39.45541,False,False,False
2026-05-07T18:04:06.884,1522623,1862,40.26352,11.71875,0.223849,51.09527,False,False,False
2026-05-07T18:04:07.933,1523623,1877,47.43802,31.25,2.0084,94.22371,False,False,False
2026-05-07T18:04:09.098,1524623,1862,37.72865,7.8125,0.990531,95.14838,False,False,False
2026-05-07T18:04:09.913,1525623,1866,36.8041,3.90625,0.037392,89.78104,False,False,False
2026-05-07T18:04:10.934,1526623,1859,41.60431,3.90625,0.31387,84.4137,False,False,False
2026-05-07T18:04:11.882,1527623,1861,40.04625,3.90625,0.203789,87.55518,False,False,False
2026-05-07T18:04:12.895,1528623,1862,40.14435,3.90625,0.177808,82.36856,False,False,False
2026-05-07T18:04:14.011,1529623,1860,40.44376,3.90625,0.710769,77.18193,False,False,False
2026-05-07T18:04:14.939,1530623,1863,40.28615,15.625,0.711134,90.50134,False,False,False
2026-05-07T18:04:15.893,1531623,1855,39.75637,3.90625,1.112756,84.78546,False,False,False
2026-05-07T18:04:16.891,1532623,1862,41.44498,3.90625,1.698981,79.06958,False,False,False
2026-05-07T18:04:17.884,1533623,1862,39.40013,3.90625,1.860545,73.35371,False,False,False
2026-05-07T18:04:18.885,1534623,1861,39.31089,3.90625,1.567762,67.63784,False,False,False
2026-05-07T18:04:19.905,1535623,1862,39.60773,3.90625,1.507158,61.92196,False,False,False
2026-05-07T18:04:21.101,1536623,1861,39.70058,3.90625,1.852012,56.20609,False,False,False
2026-05-07T18:04:22.209,1537623,1861,39.75203,3.90625,1.736106,50.49022,False,False,False
2026-05-07T18:04:22.883,1538623,1862,39.68526,3.90625,1.808082,44.77435,False,False,False
2026-05-07T18:04:24.484,1539623,1862,39.97986,3.90625,1.828519,39.05847,False,False,False
2026-05-07T18:04:25.068,1540623,1863,41.32021,3.90625,2.054541,33.34259,False,False,False
2026-05-07T18:04:25.990,1541623,1862,39.41798,3.90625,1.780637,27.62672,False,False,False
2026-05-07T18:04:27.126,1542623,1861,39.58803,3.90625,1.54453,21.91085,False,False,False
2026-05-07T18:04:27.900,1543623,1862,39.62619,3.90625,1.404664,16.19497,False,False,False
2026-05-07T18:04:28.884,1544623,1861,39.39783,3.90625,1.168549,10.4791,False,False,False
2026-05-07T18:04:29.890,1545623,1862,39.96043,7.8125,1.096063,11.6503,False,False,False
2026-05-07T18:04:30.905,1546623,1861,40.18384,3.90625,1.469294,5.766308,False,False,False
2026-05-07T18:04:32.131,1547623,1855,39.932,3.90625,1.39437,7.144842,False,False,False
2026-05-07T18:04:32.884,1548623,1860,40.38948,3.90625,1.406994,1.428968,False,False,False
