wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating,history_count,marker
2026-05-05T14:26:20.138,2466678,1859,45.74587,78.125,3.615089,0.441881,False,True,False,60,
2026-05-05T14:26:21.141,2467678,1840,47.30428,70.3125,3.749182,-3.184559,False,True,False,60,
2026-05-05T14:26:22.147,2468678,1871,45.30987,85.9375,3.50831,-2.50066,False,True,False,60,
2026-05-05T14:26:23.131,2469678,1867,45.76678,101.5625,3.419235,1.520439,False,True,False,60,
2026-05-05T14:26:24.131,2470678,1863,43.65977,74.21875,2.731515,3.194765,False,True,False,60,
2026-05-05T14:26:25.135,2471678,1819,45.49624,85.9375,2.221337,4.928879,False,True,False,60,
2026-05-05T14:26:26.133,2472678,1882,42.97527,93.75,1.197473,6.628381,False,True,False,60,
2026-05-05T14:26:27.159,2473678,1876,45.08533,78.125,1.343868,4.42434,False,True,False,60,
2026-05-05T14:26:28.137,2474678,1867,44.35002,54.6875,0.738827,-0.650757,False,True,False,60,
2026-05-05T14:26:29.132,2475678,1853,44.78988,54.6875,1.336438,-2.275901,False,True,False,60,
2026-05-05T14:26:30.135,2476678,1856,46.46444,89.84375,1.764807,-1.405866,False,True,False,60,
2026-05-05T14:26:31.132,2477678,1837,45.3531,101.5625,1.416999,2.807249,False,True,False,60,
2026-05-05T14:26:32.173,2478678,1910,44.84238,82.03125,1.345129,1.649685,False,True,False,60,
2026-05-05T14:26:33.203,2479678,1871,44.55968,70.3125,1.04345,-1.952367,False,True,False,60,
2026-05-05T14:26:34.132,2480678,1872,50.15676,66.40625,1.863801,-2.639967,False,True,False,60,
2026-05-05T14:26:35.143,2481678,1861,46.68184,54.6875,1.903188,-7.135585,False,True,False,60,
2026-05-05T14:26:36.136,2482678,1865,44.53122,82.03125,1.218663,-8.192923,False,True,False,60,
2026-05-05T14:26:37.142,2483678,1879,44.49526,82.03125,0.570969,-6.862765,False,True,False,60,
2026-05-05T14:26:38.132,2484678,1881,43.08733,93.75,-0.275016,-4.540841,False,True,False,60,
2026-05-05T14:26:39.138,2485678,1856,45.93634,78.125,0.300883,-4.665816,False,True,False,60,
2026-05-05T14:26:40.131,2486678,1839,51.03311,70.3125,1.225046,-4.265976,False,True,False,60,
2026-05-05T14:26:41.135,2487678,1861,47.77634,78.125,1.158715,-5.751809,False,True,False,60,
2026-05-05T14:26:42.166,2488678,1841,50.29793,85.9375,1.723177,-4.340199,False,True,False,60,
2026-05-05T14:26:43.136,2489678,1713,46.0133,74.21875,1.523803,-3.882309,False,True,False,60,
2026-05-05T14:26:44.180,2490678,1868,46.96001,74.21875,1.484084,-3.356069,False,True,False,60,
2026-05-05T14:26:45.130,2491678,1872,45.39117,78.125,1.189539,-3.76432,False,True,False,60,
2026-05-05T14:26:46.130,2492678,1856,46.21772,70.3125,1.223723,-5.14452,False,True,False,60,
